milage,HP,L,Cylinders,transmission_speeds,Age,clean_title_yes,accident_not_reported,brand_encoded,model_encoded,ext_col_encoded,int_col_encoded,CVT,Manual,other,Electric,Flex,Gasoline,Hybrid,Plug-In Hybrid,–
-0.4453317151388409,0.16135049011483155,0.09871134978091173,-0.1778504190780118,0.4965276207022369,-0.9799232787295787,0,1,-0.6850947394628083,-0.09901790489752757,2.342353089203076,2.3567348450453256,0,0,0,0,0,1,0,0,0
0.7887209355869472,-0.05764836558599098,-0.3749420208713526,-0.1778504190780118,0.4965276207022369,0.7971116761818299,1,1,-0.09154223602296302,-0.09901790489752757,-0.3936604573338308,0.2884930023369182,0,0,0,0,0,1,0,0,0
-0.5453637705770021,0.16135049011483155,-1.3498968689318644,-0.1778504190780118,-0.24585527069071297,-0.6652518826289382,0,1,0.8989459912377742,-0.09901790489752757,2.342353089203076,0.911186936339658,0,0,0,0,0,1,0,0,0
-0.47905873352744055,0.8903269891164012,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,-0.6652518826289382,1,1,-0.08910742960642276,2.031680612602962,-1.2071810584799334,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.8734197057732457,0.7081174660807754,0.514210749130625,1.1251476904073696,-0.6073166953783912,1.230858861089638,1,1,0.8989459912377742,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.8542846269994692,-1.8773793867061837,-0.8274800518234581,-1.4808485285633932,-0.24585527069071297,0.21638940554897604,1,1,-0.5814592968645349,-1.3851805799423602,-0.23751915803470736,-1.4486659976770362,0,0,0,0,1,0,0,0,0
0.02711181938891006,0.16135049011483155,-1.3498968689318644,-0.1778504190780118,1.8305907914938016,-0.16873725779040621,1,1,0.8999843861847756,-0.6864492018785953,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.28964025370211816,-2.616875755927728,-1.8348657795072993,-1.4808485285633932,-0.24585527069071297,0.669207661594278,1,0,-1.2798403173894113,-0.09901790489752757,-1.2071810584799334,0.1255178412564327,0,0,1,0,0,1,0,0,0
-0.8292315608912812,0.30688358124898774,-1.0268905686858845,-1.4808485285633932,-0.6073166953783912,0.21638940554897604,1,1,-0.5814592968645349,-0.09901790489752757,-0.21539074150224327,0.1255178412564327,0,1,0,0,0,1,0,0,0
0.08513968862309727,-0.8636466591103362,-1.3498968689318644,-1.4808485285633932,1.8305907914938016,-0.399201008096725,1,1,0.291436382986207,-0.09901790489752757,-0.21539074150224327,0.5578281139992017,0,0,0,0,0,1,0,0,0
0.7101022411979735,0.08426926337169603,-0.6391537674371942,-0.1778504190780118,-0.6073166953783912,0.034546176811084316,1,1,-0.5814592968645349,-0.7991733661633692,-0.23751915803470736,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.8881555333681747,-1.1558676023369445,-0.20959210285507035,-0.1778504190780118,-0.8217720606605052,1.4969097356218515,1,0,-0.83937608539767,-0.09901790489752757,-0.08843831580545622,0.9827587509913244,0,0,0,0,0,1,0,0,0
0.4333354507916914,-0.9535884803566878,-0.3749420208713526,-0.1778504190780118,-0.6073166953783912,0.9161874649889977,1,1,-0.08910742960642276,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.13966273802501813,-0.22700886087733146,0.09871134978091173,-0.1778504190780118,-0.24585527069071297,-0.6652518826289382,1,1,-0.6850947394628083,-0.09901790489752757,2.342353089203076,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.11284576384810582,0.7081174660807754,0.09871134978091173,-0.1778504190780118,-0.24585527069071297,0.21638940554897604,1,1,2.423715552259505,-0.09901790489752757,-0.08843831580545622,0.911186936339658,0,0,1,0,0,1,0,0,0
-0.06685479371392035,0.1752981592329731,-0.3749420208713526,-0.1778504190780118,0.4965276207022369,0.034546176811084316,1,0,-0.08910742960642276,-0.09901790489752757,-0.23751915803470736,0.1255178412564327,0,0,0,0,0,1,0,0,0
-2.320811555094345,2.921542792320837,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,-1.8615645669074925,1,1,1.0843809270879428,4.273939227120786,-0.08843831580545622,-1.408626098097051,0,0,0,1,0,0,0,0,0
0.35825050072517234,-0.4613396390000316,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,-0.16873725779040621,1,1,0.42900535284104124,-0.35424912956331034,-0.23751915803470736,0.1255178412564327,0,0,0,1,0,0,0,0,0
-2.2261338320466986,1.531339739742139,1.1103044039623382,1.1251476904073696,-0.6073166953783912,-0.399201008096725,1,1,-0.5814592968645349,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,1,0,0,0,1,0,0,0
-1.462083661136857,0.16135049011483155,1.755413391315086,3.7311439093781327,-0.24585527069071297,-0.9799232787295787,1,1,3.9890690463029483,-0.09901790489752757,2.342353089203076,2.3567348450453256,0,0,1,0,0,1,0,0,0
1.3369123429482537,-0.4947539622329983,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,0.9161874649889977,1,1,0.8999843861847756,-2.8929146244426507,-1.2071810584799334,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.6680798194785333,1.5141399179807529,1.5215964768144663,3.7311439093781327,-0.24585527069071297,0.21638940554897604,1,1,0.8999843861847756,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.16137108838512187,-2.060030900098737,-0.6391537674371942,-1.4808485285633932,-0.24585527069071297,1.1322083328789712,1,1,-0.7118856156148726,-0.09901790489752757,-0.8301249281130435,2.3567348450453256,0,1,0,0,0,1,0,0,0
-1.4605303481918521,0.9740220172009678,-0.051935720625372626,-0.1778504190780118,3.9882017503344636,-1.3650499420689604,1,1,-0.7118856156148726,-0.09901790489752757,0.21692298325802956,0.911186936339658,0,0,0,0,0,0,1,0,0
1.1218168337184777,-0.15611553677767795,0.6421127606139363,1.1251476904073696,-0.6073166953783912,1.4127020898275298,1,0,0.8989459912377742,-0.09901790489752757,-0.38628397135303844,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.8182254008551656,0.16135049011483155,0.024224811645549356,-0.1778504190780118,-0.9668658598200943,2.2769973588625967,1,1,0.8999843861847756,-0.09901790489752757,-0.23751915803470736,-1.408626098097051,0,0,0,0,0,0,0,0,1
-1.738683866185109,0.16135049011483155,0.6421127606139363,-0.1778504190780118,-0.24585527069071297,-1.3650499420689604,0,1,-0.08910742960642276,-0.09901790489752757,2.342353089203076,2.3567348450453256,0,0,0,0,0,1,0,0,0
0.07569639063542474,-0.7518175522314885,-1.3498968689318644,-1.4808485285633932,-0.24585527069071297,-0.399201008096725,1,1,-0.3197569720502777,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.8277250853950094,0.16135049011483155,1.3221859599520398,-0.1778504190780118,-0.24585527069071297,-0.16873725779040621,0,0,-1.0206611078419756,-0.09901790489752757,-0.23751915803470736,2.3567348450453256,0,0,0,0,0,1,0,0,0
0.22608611947763274,-0.5857141465996009,0.7653627452054408,1.1251476904073696,-0.8217720606605052,1.7978287531669113,1,1,-0.5814592968645349,-1.5357215271658655,-0.3936604573338308,0.1255178412564327,0,1,0,0,0,1,0,0,0
-0.3642899746145241,0.16135049011483155,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,-0.6652518826289382,0,1,-0.08910742960642276,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
-3.7161560103853297,1.7357712258775218,0.024224811645549356,-0.1778504190780118,-1.1931545779515063,-1.3650499420689604,1,1,-0.5814592968645349,-0.09901790489752757,-0.23751915803470736,-1.408626098097051,0,0,0,1,0,0,0,0,0
-0.7412615005413642,0.16135049011483155,-1.3498968689318644,-0.1778504190780118,-0.24585527069071297,-0.9799232787295787,0,1,2.423715552259505,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
-0.0468232715408571,-0.25790992419976033,0.024224811645549356,-0.1778504190780118,1.8305907914938016,0.38088661514402045,1,1,-0.4946481499693323,-0.09901790489752757,-0.23751915803470736,0.1255178412564327,0,0,0,0,0,1,0,0,0
-2.4882234756212567,-0.6795062268525003,-1.3498968689318644,-1.4808485285633932,0.4965276207022369,-1.8615645669074925,1,1,0.17424397090462893,-0.09901790489752757,0.0336713525787834,-1.408626098097051,0,0,0,0,0,1,0,0,0
-1.2788526312720632,1.7304245922426058,0.24294592809703508,1.1251476904073696,-0.24585527069071297,-0.6652518826289382,1,1,3.2992232727274318,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,1,0,0,1,0,0,0
-0.32863002201145397,0.8903269891164012,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,-0.399201008096725,1,1,0.42900535284104124,-0.35424912956331034,-0.38628397135303844,0.1255178412564327,0,0,0,1,0,0,0,0,0
1.0502013126081573,0.26365719753638533,1.3731493422585819,1.1251476904073696,-0.24585527069071297,1.577199299422575,1,1,-0.656614562024081,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.31406048463363495,-0.8384345683628744,0.7653627452054408,1.1251476904073696,-0.9668658598200943,1.577199299422575,1,1,-0.5495981461607491,-0.09901790489752757,-0.3936604573338308,0.5578281139992017,0,0,0,0,0,1,0,0,0
-0.6759328908244311,0.40816462273992976,-0.3749420208713526,-0.1778504190780118,1.8305907914938016,-0.6652518826289382,1,0,0.8999843861847756,0.4818988640979035,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,0,1,0,0
0.4674456624547202,0.1301274890897599,0.17159590203981953,-0.1778504190780118,-0.24585527069071297,0.5310608016496162,1,1,-0.864740541768458,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
-2.507218426602183,-0.36326426909974924,-1.3498968689318644,-1.4808485285633932,0.4965276207022369,-0.9799232787295787,1,1,0.060881569395400625,-0.2015950318984105,-0.21539074150224327,0.2884930023369182,0,0,0,0,0,1,0,0,0
0.8261325182686905,-0.05764836558599098,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,0.38088661514402045,1,1,-0.09154223602296302,-0.09901790489752757,-0.3936604573338308,0.2884930023369182,0,0,1,0,0,1,0,0,0
0.8414675209744162,-1.558174622447249,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,0.38088661514402045,1,1,0.8999843861847756,-0.09901790489752757,-0.23751915803470736,-1.408626098097051,0,0,0,0,0,0,0,0,0
-0.6342703276205234,0.16135049011483155,-1.3498968689318644,-0.1778504190780118,-0.24585527069071297,-1.3650499420689604,0,1,0.8999843861847756,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
-1.1177360739523468,1.7035481672453372,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,-0.9799232787295787,1,1,0.42900535284104124,-0.09901790489752757,-0.08843831580545622,0.1255178412564327,0,0,0,1,0,0,0,0,0
1.2437098403530147,-0.47243662120504715,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,1.1322083328789712,1,0,-0.3885241067109249,-0.7040281505807653,-0.08843831580545622,-1.408626098097051,0,0,0,0,0,1,0,0,0
-0.4669733901193902,-1.8773793867061837,-0.8274800518234581,-1.4808485285633932,-0.24585527069071297,-1.3650499420689604,1,1,-0.5814592968645349,-0.09901790489752757,-0.23751915803470736,-1.408626098097051,0,0,0,0,0,1,0,0,0
0.3487147856858397,-1.5741578284343145,-0.8274800518234581,-1.4808485285633932,-0.24585527069071297,-0.16873725779040621,1,1,-1.072938352150113,-0.09901790489752757,-0.08843831580545622,0.1255178412564327,0,0,1,0,0,1,0,0,0
0.8105108661389582,0.5932562652547614,0.9991796597060605,1.1251476904073696,-0.6073166953783912,0.9161874649889977,1,0,-0.3197569720502777,-0.09901790489752757,-0.8301249281130435,-1.4486659976770362,0,0,0,0,0,1,0,0,0
1.2052783769231612,-0.05764836558599098,1.888332429708039,2.4281457998927514,-0.24585527069071297,1.577199299422575,1,1,-0.5814592968645349,-1.1059104675910008,-1.565730705644227,2.3567348450453256,0,0,0,0,0,1,0,0,0
1.0780861132081816,-1.5264603584228091,0.3812917107376728,-0.1778504190780118,-0.24585527069071297,1.4969097356218515,1,0,-0.6850947394628083,-0.09901790489752757,-0.38628397135303844,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.6043857240412787,-0.9929724040815608,-0.8274800518234581,-1.4808485285633932,-0.24585527069071297,-0.16873725779040621,1,1,-1.072938352150113,-0.09901790489752757,-0.23751915803470736,0.2884930023369182,0,0,1,0,0,1,0,0,0
0.8944543516720972,0.1573110773738393,-0.20959210285507035,-0.1778504190780118,-0.6073166953783912,1.7273734859281706,1,1,-0.08910742960642276,-0.7850544079408196,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.015659928498979077,0.21980158675992767,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,-0.16873725779040621,1,1,2.423715552259505,0.48301571387288394,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.9517650985306476,-2.5719073500430967,-1.5837137834324835,-1.4808485285633932,-0.24585527069071297,0.5310608016496162,1,0,-0.3885241067109249,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,1,0,0,0,0,0,1,0,0
1.0126213787145666,-0.15611553677767795,-0.3749420208713526,-0.1778504190780118,0.4965276207022369,0.9161874649889977,1,1,-0.08910742960642276,-1.5199590075223353,-0.21539074150224327,-1.4486659976770362,0,0,0,0,0,1,0,0,0
-1.3851296749600204,0.16135049011483155,0.024224811645549356,-0.1778504190780118,-1.1931545779515063,-1.3650499420689604,0,1,-0.5814592968645349,-0.09901790489752757,2.342353089203076,2.3567348450453256,0,0,0,0,0,0,0,0,0
0.8713183514189873,0.26365719753638533,1.3731493422585819,1.1251476904073696,-0.8217720606605052,1.653919235524844,1,0,-0.656614562024081,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
1.1539328375495341,-1.859708794921672,-0.8274800518234581,-0.8293494738207026,-0.24585527069071297,0.7971116761818299,1,0,-0.9166835957031163,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
-0.150264017186509,-1.9130345633430006,-1.3498968689318644,-1.4808485285633932,-0.6073166953783912,0.7971116761818299,1,1,-1.072938352150113,-0.09901790489752757,-0.38628397135303844,-1.4486659976770362,0,1,0,0,0,1,0,0,0
-0.11555120818971458,0.39151912590968274,0.8842872651912113,1.1251476904073696,-0.24585527069071297,1.1322083328789712,1,1,-0.08910742960642276,-0.8256683956505725,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.24396455592248042,0.09349691916888872,1.217900776157547,3.7311439093781327,-0.8217720606605052,1.7978287531669113,0,1,-0.08910742960642276,-0.09901790489752757,-0.08843831580545622,-1.408626098097051,0,0,0,0,0,1,0,0,0
-0.3020356468999286,0.7081174660807754,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,-1.3650499420689604,1,1,-0.5814592968645349,0.2789045760510608,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.7758936540985647,1.3968944909688357,-0.3749420208713526,-0.1778504190780118,0.4965276207022369,-1.3650499420689604,1,1,-0.08910742960642276,-0.09901790489752757,-0.38628397135303844,2.3567348450453256,0,0,0,0,0,1,0,0,0
0.6502169917310784,-0.23727404035663788,0.09871134978091173,-0.1778504190780118,0.4965276207022369,0.669207661594278,1,1,-0.83937608539767,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
-0.15716213210391777,0.5697490412215004,1.2704444807396504,1.1251476904073696,-0.24585527069071297,1.230858861089638,1,1,0.8999843861847756,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.4913018536950529,-2.616875755927728,-1.5837137834324835,-1.4808485285633932,-0.24585527069071297,1.0275754264881483,1,0,-0.7118856156148726,-0.09901790489752757,-0.38628397135303844,-1.408626098097051,0,0,0,0,0,1,0,0,0
-0.15716213210391777,-1.558174622447249,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,-0.9799232787295787,1,1,0.8999843861847756,-0.09901790489752757,-0.23751915803470736,0.1255178412564327,0,0,0,0,0,0,0,0,0
0.6874921778961925,-0.15611553677767795,0.514210749130625,1.1251476904073696,-0.6073166953783912,1.1322083328789712,1,1,-0.3197569720502777,-0.09901790489752757,-0.21539074150224327,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.7189460594156973,-0.25790992419976033,2.139484425782854,1.1251476904073696,-0.9668658598200943,2.1125001492675524,1,1,-0.20355588514713724,-0.09901790489752757,-0.23751915803470736,-1.408626098097051,0,0,0,0,0,1,0,0,0
0.8565262047260563,-2.274627081928864,-1.3498968689318644,-1.4808485285633932,-0.24585527069071297,0.669207661594278,1,1,-0.8978990653406982,-0.09901790489752757,-0.3936604573338308,-1.4486659976770362,1,0,0,0,0,1,0,0,0
-0.03903034191284713,0.16135049011483155,-1.3498968689318644,-0.1778504190780118,-0.24585527069071297,-0.6652518826289382,0,1,0.8989459912377742,-0.09901790489752757,2.342353089203076,0.3683586570697145,0,0,0,0,0,1,0,0,0
0.5595065236854142,1.0285543161188109,0.6421127606139363,1.1251476904073696,0.4965276207022369,0.034546176811084316,1,0,-0.08910742960642276,-0.09901790489752757,-0.38628397135303844,0.2884930023369182,0,0,0,0,0,1,0,0,0
0.6941702148227132,-0.047976359646761044,0.24294592809703508,-0.1778504190780118,-0.24585527069071297,0.38088661514402045,1,0,-1.2798403173894113,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
1.1006749536764675,0.7305734254132408,1.6170676086744482,1.1251476904073696,-0.24585527069071297,1.3241742556023512,1,1,0.291436382986207,-0.09901790489752757,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.6928552067582986,-0.8259072020288695,-1.3498968689318644,-1.4808485285633932,-0.6073166953783912,0.7971116761818299,1,1,0.8989459912377742,-0.09901790489752757,-0.08843831580545622,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.026809805870330234,2.167977537975144,1.6170676086744482,1.1251476904073696,-0.24585527069071297,0.21638940554897604,1,1,-0.2842020485339642,1.1940504305472373,-0.23751915803470736,0.1255178412564327,0,1,0,0,0,1,0,0,0
1.2295043346387868,0.21980158675992767,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,0.38088661514402045,1,1,0.8989459912377742,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.31412104563849097,0.16135049011483155,1.3221859599520398,1.1251476904073696,1.8305907914938016,-0.9799232787295787,0,1,-1.0206611078419756,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.5813728203540276,0.7231066873595471,0.825346630730925,1.1251476904073696,-0.24585527069071297,0.5310608016496162,1,1,0.8999843861847756,-0.09901790489752757,-0.08843831580545622,-1.4486659976770362,0,0,1,0,0,1,0,0,0
0.5648127716958933,1.7357712258775218,1.8003014787914362,3.7311439093781327,0.4965276207022369,0.9161874649889977,1,0,3.2992232727274318,-0.09901790489752757,-0.3936604573338308,0.5578281139992017,0,0,0,0,0,1,0,0,0
0.5684124056183966,1.0285543161188109,0.6421127606139363,1.1251476904073696,-0.24585527069071297,0.669207661594278,1,1,-0.08910742960642276,-0.09901790489752757,-1.565730705644227,0.2884930023369182,0,0,0,0,0,1,0,0,0
1.4207558407082346,-0.15611553677767795,0.6421127606139363,1.1251476904073696,-0.24585527069071297,1.3241742556023512,1,1,0.8989459912377742,-1.0392622781894987,-0.23751915803470736,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.8414675209744162,-0.9535884803566878,-0.3749420208713526,-0.1778504190780118,-0.6073166953783912,0.9161874649889977,1,0,-0.08910742960642276,-0.09901790489752757,-0.3936604573338308,-1.4486659976770362,0,0,0,0,0,1,0,0,0
-1.9386451360479453,1.3968944909688357,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,-1.8615645669074925,1,1,-0.08910742960642276,-0.09901790489752757,-0.23751915803470736,0.3047192457170003,0,0,0,0,0,1,0,0,0
0.8414675209744162,-0.4502833797570656,-1.3498968689318644,-1.4808485285633932,-0.24585527069071297,0.5310608016496162,1,1,0.291436382986207,-0.09901790489752757,-1.565730705644227,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.4308927926569022,-1.8073104783354634,-0.925718844971221,-1.4808485285633932,-0.24585527069071297,1.230858861089638,1,1,-0.83937608539767,-0.09901790489752757,-0.21539074150224327,0.3047192457170003,0,0,0,0,0,1,0,0,0
-0.34804971841635307,0.3410236322503602,-0.3749420208713526,-0.1778504190780118,0.4965276207022369,-0.16873725779040621,1,0,-0.09154223602296302,-0.2930731368343739,-0.08843831580545622,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.41828111220588043,0.16135049011483155,-0.8274800518234581,-0.1778504190780118,-0.24585527069071297,-0.9799232787295787,0,1,-0.3885241067109249,-0.09901790489752757,2.342353089203076,2.3567348450453256,0,0,0,0,0,1,0,0,0
-0.3639684859712943,-0.643991152392585,-1.3498968689318644,-1.4808485285633932,-0.24585527069071297,-0.9799232787295787,1,1,-0.08910742960642276,-0.09901790489752757,-0.3936604573338308,0.1255178412564327,0,0,1,0,0,1,0,0,0
-0.2634812305230942,0.16135049011483155,-0.051935720625372626,-0.1778504190780118,3.9882017503344636,-1.3650499420689604,0,1,-0.7118856156148726,0.03613813210648482,-0.08843831580545622,0.1255178412564327,0,0,0,0,0,1,0,0,0
-1.5121076104764333,0.16135049011483155,-0.3749420208713526,-0.1778504190780118,-0.24585527069071297,-1.8615645669074925,0,1,-0.09154223602296302,-0.09901790489752757,2.342353089203076,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.07264146973749233,0.16135049011483155,-0.925718844971221,-0.1778504190780118,-0.24585527069071297,-0.6652518826289382,0,0,-0.8978990653406982,-0.09901790489752757,2.342353089203076,0.1255178412564327,0,0,0,0,0,1,0,0,0
-0.6712771946072914,-0.5172378521222292,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,-0.9799232787295787,1,1,-0.5814592968645349,-0.09901790489752757,-0.21539074150224327,0.1255178412564327,0,0,0,1,0,0,0,0,0
-2.1111860870632695,1.3968944909688357,-0.3749420208713526,-0.1778504190780118,0.4965276207022369,-1.3650499420689604,1,1,-0.08910742960642276,-0.09901790489752757,-0.3936604573338308,0.9827587509913244,0,0,0,0,0,1,0,0,0
0.09447747505149852,0.8259937135700668,0.3812917107376728,1.1251476904073696,-0.24585527069071297,-0.6652518826289382,1,1,0.8999843861847756,4.7039131982788716,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,1,0,0,0
0.2452990617675239,-0.4947539622329983,0.024224811645549356,-0.1778504190780118,-0.24585527069071297,0.21638940554897604,1,1,-0.3885241067109249,-1.2277739120642563,-0.38628397135303844,-1.4486659976770362,0,0,0,0,0,1,0,0,0
0.6259911744738264,1.0621424818603096,1.8446027770604463,1.1251476904073696,-0.6073166953783912,-0.399201008096725,1,0,-0.5814592968645349,0.9974504842782942,-0.3936604573338308,0.1255178412564327,0,0,0,0,0,0,0,0,0
-0.3216037167909225,0.16135049011483155,-1.9677848179002515,-0.1778504190780118,1.8305907914938016,-1.3650499420689604,0,1,-0.20355588514713724,-0.09901790489752757,2.342353089203076,0.49370855914995665,0,0,0,0,0,1,0,0,0
-0.353904381787074,0.16135049011483155,-1.3498968689318644,-0.1778504190780118,0.4965276207022369,-0.6652518826289382,1,1,-0.6850947394628083,-2.454547624690019,2.342353089203076,0.1255178412564327,0,0,0,0,0,1,0,0,0
-1.36221351728241,0.16135049011483155,0.024224811645549356,-0.1778504190780118,-1.1931545779515063,-0.399201008096725,0,1,-0.09154223602296302,-0.09901790489752757,2.342353089203076,2.3567348450453256,0,0,0,0,0,0,0,0,0
-0.8418902773165813,0.16135049011483155,0.24294592809703508,-0.1778504190780118,0.4965276207022369,-1.3650499420689604,0,1,-0.6250954147580555,-0.09901790489752757,2.342353089203076,-1.408626098097051,0,0,0,0,0,1,0,0,0
